;SbjNum;Srvyr;Duration;Latitude;Longitude;Date;CODE;MUN;SEXO;ANO_NASC;IDADE;FAIXA_ETARIA;PEA1;PEA2;PEA3;PEA_4;EXP_1_A;EXP_1_B;Q47;EXP_1_C;EXP_1_D;Q48;EXP_1_E;EXP_1_F;Q49;EXP_2_A;EXP_2_B;Q50;EXP_3_1_A;EXP_3_1_B;EXP_3_1_C;EXP_3_1_D;EXP_3_1_E;EXP_3_1_F;EXP_3_1_G;EXP_3_1_H;Q51A;EXP_3_1_I;EXP_3_1_J;EXP_3_1_K;EXP_3_1_L;EXP_3_1_M;EXP_3_1_N;EXP_3_1_O;EXP_3_1_P;Q51B;Q1;T_Q2_1;T_Q2_2;T_Q3_1;T_Q3_2;T_Q4_1;T_Q4_2;T_Q5_1;T_Q5_2;T_Q5_3;T_Q5_4;T_Q5_5;T_Q5_6;T_Q5_7;T_Q5_8;T_Q5_9;T_Q5_10;T_Q5_11;T_Q5_12;Q6;Q7;Q8;T_Q9_1;T_Q9_2;T_Q9_3;T_Q9_4;T_Q9_5;T_Q9_6;T_Q9_7;T_Q9_8;T_Q9_9;T_Q9_10;Q10;Q10_S;T_Q11_1;T_Q11_2;T_Q11_3;T_Q11_4;T_Q11_5;EXP_3_2_A;EXP_3_2_B;EXP_3_2_C;EXP_3_2_D;EXP_3_2_E;EXP_3_2_F;EXP_3_2_G;EXP_3_2_H;Q52A;EXP_3_2_I;EXP_3_2_J;EXP_3_2_K;EXP_3_2_L;EXP_3_2_M;EXP_3_2_N;EXP_3_2_O;EXP_3_2_P;Q52B;T_Q12_1;T_Q12_2;T_Q12_3;Q13;T_Q14_1;T_Q14_2;T_Q14_3;T_Q14_4;T_Q14_5;T_Q14_6;T_Q14_7;T_Q14_8;T_Q14_9;T_Q14_10;T_Q14_11;T_Q14_12;T_Q14_13;T_Q14_14;T_Q14_15;T_Q14_16;Q15;Q15_S;Q16;T_Q17_1;T_Q17_2;Q18;T_Q19_1;T_Q19_2;T_Q19_3;T_Q19_4;T_Q19_5;T_Q20_1;T_Q20_2;T_Q20_3;T_Q20_4;T_Q20_5;T_Q21_1;T_Q21_2;T_Q21_3;T_Q21_4;T_Q21_5;T_Q21_6;T_Q21_7;T_Q21_8;EXP_3_3_A;EXP_3_3_B;EXP_3_3_C;EXP_3_3_D;EXP_3_3_E;EXP_3_3_F;EXP_3_3_G;EXP_3_3_H;Q53A;EXP_3_3_I;EXP_3_3_J;EXP_3_3_K;EXP_3_3_L;EXP_3_3_M;EXP_3_3_N;EXP_3_3_O;EXP_3_3_P;Q53B;T_Q22_1;T_Q22_2;T_Q22_3;T_Q22_4;T_Q22_5;T_Q22_6;T_Q22_7;Q23;T_Q24_1;T_Q24_2;T_Q24_3;T_Q24_4;T_Q24_5;T_Q24_6;T_Q24_7;T_Q24_8;Q25;T_Q26_1;T_Q26_2;T_Q27_1;T_Q27_2;Q28A;Q28B;Q28C;Q28D;Q28E;Q28F;Q28G;Q28H;Q28I;Q28J;Q28K;T_Q29_1;T_Q29_2;T_Q29_3;T_Q29_4;T_Q29_5;T_Q29_6;T_Q29_7;T_Q29_8;T_Q29_9;T_Q29_10;T_Q29_11;T_Q30_1;T_Q30_2;T_Q31_1;T_Q31_1_Q_131_S;T_Q31_2;T_Q31_2_Q_131_S;Q32;T_Q33_1;T_Q33_2;T_Q33_3;T_Q33_4;T_Q33_5;T_Q34_1;T_Q34_2;T_Q34_3;T_Q34_4;T_Q34_5;T_Q34_6;T_Q34_7;T_Q34_8;T_Q34_9;T_Q34_10;T_Q34_11;T_Q34_12;T_Q34_13;T_Q35_1;T_Q35_2;T_Q35_3;T_Q35_4;Q36;T_Q37_1;T_Q37_2;T_Q37_3;T_Q37_4;T_Q37_5;T_Q37_6;T_Q37_7;Q38;Q38_S;T_Q39_1;T_Q39_1_Q39_S;T_Q39_2;T_Q39_2_Q39_S;T_Q40_1;T_Q40_2;T_Q40_3
807;86112801;celiooliveira;00:32:17;-233.858.688;-463.246.778;2019-02-01;350390105000064;4;2;1990;28;3;1;NA;1;7;4;4;1;3;3;1;2;2;1;4;4;2;5;2;-1;NA;-1;NA;-1;NA;NA;1;1;3;3;2;2;3;3;3;4;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;3;2;1;3;3;2;2;2;2;3;3;3;2;2;;2;2;2;2;2;3;2;-1;NA;-1;NA;-1;NA;NA;3;3;2;2;1;1;3;3;2;3;3;3;1;2;3;2;3;2;2;4;3;2;4;4;2;2;2;3;2;9;;2;1;2;2;3;4;3;2;4;2;3;2;2;2;2;2;2;2;2;2;2;2;3;2;-1;NA;-1;NA;-1;NA;NA;2;2;2;2;3;3;4;4;2;4;4;2;4;4;4;4;1;3;3;3;3;3;3;3;3;2;1;1;1;1;50;10;20;50;60;20;50;20;50;50;10;1;1;1;1;1;1;1;1;1;1;1;2;2;2;;2;;3;2;1;2;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;;2;;3;;2;2;2
808;86112802;celiooliveira;00:32:01;-233.859.162;-463.246.627;2019-02-01;350390105000064;4;1;1986;32;4;1;NA;1;4;1;1;1;3;3;1;3;3;1;6;6;2;3;2;-1;NA;-1;NA;-1;NA;NA;3;3;1;1;2;2;2;2;0;2;2;2;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;2;2;2;2;2;;2;2;2;1;1;2;2;-1;NA;-1;NA;-1;NA;NA;1;1;2;2;2;2;3;3;2;3;3;3;1;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;1;9;;2;1;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;3;2;-1;NA;-1;NA;-1;NA;NA;3;3;1;1;2;2;2;2;1;4;4;4;4;4;4;4;2;4;4;4;4;4;4;4;4;2;1;1;1;1;70;70;70;70;70;70;70;70;70;70;70;2;2;2;2;2;2;2;2;2;3;2;2;1;2;;4;;1;2;2;2;2;1;3;3;1;3;2;1;3;3;3;2;1;2;1;1;1;1;1;6;2;2;2;2;2;2;2;2;;2;;3;;2;2;2
809;86112803;celiooliveira;00:40:00;-23.385.361;-463.228.333;2019-02-03;350390105000064;4;1;1986;32;4;6;1;1;NA;4;4;2;4;4;3;3;3;4;1;1;2;4;2;-1;NA;-1;NA;-1;NA;NA;1;1;1;1;1;1;2;2;4;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;3;2;2;3;1;3;2;2;2;;2;1;2;2;2;4;2;-1;NA;-1;NA;-1;NA;NA;2;2;1;1;2;2;1;1;3;1;3;3;1;2;1;1;2;2;2;2;2;2;1;2;2;1;1;2;2;14;;1;2;1;1;2;3;2;1;2;1;1;2;2;1;2;1;1;2;2;2;1;1;1;1;2;2;3;3;3;3;2;-1;NA;-1;NA;-1;NA;-1;NA;NA;5;5;4;5;5;5;5;2;4;4;4;4;4;4;4;4;1;2;2;1;1;40;10;10;40;60;20;20;30;10;60;9;2;2;2;3;2;1;1;2;2;1;2;2;2;3;;5;;3;3;3;2;1;2;3;3;3;3;2;2;3;3;3;3;3;3;3;1;1;1;1;3;1;1;1;1;1;1;1;2;;2;;3;;3;2;1
810;86112804;celiooliveira;00:29:59;-233.778.394;-463.337.811;2019-02-04;350390105000039;4;1;1984;34;4;1;NA;1;7;4;4;1;4;4;1;1;1;1;2;2;2;1;1;1;1;3;3;1;1;1;-1;NA;-1;NA;-1;NA;-1;NA;NA;3;3;3;3;1;2;1;3;1;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;3;2;-1;NA;-1;NA;-1;NA;NA;2;2;1;1;2;2;2;2;1;3;3;3;1;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;9;;2;1;2;1;2;2;2;2;2;2;1;2;1;1;1;1;2;2;1;1;2;2;4;2;-1;NA;-1;NA;-1;NA;NA;1;1;1;1;3;3;1;1;1;2;4;2;2;2;4;6;3;2;2;2;2;2;2;2;2;2;3;1;1;1;60;30;30;70;99;50;50;70;80;30;30;3;2;2;2;2;2;2;2;3;2;3;3;3;2;;5;;3;3;4;4;3;2;2;3;1;1;2;2;2;1;1;1;1;3;3;1;1;1;2;5;1;2;1;1;1;1;1;5;;2;;3;;5;3;3
811;86112805;celiooliveira;00:29:22;-2.337.938;-463.305.378;2019-02-04;350390105000039;4;1;2001;17;2;3;NA;2;NA;2;2;1;2;2;1;2;2;1;6;6;2;3;2;-1;NA;-1;NA;-1;NA;NA;2;2;3;3;1;1;3;3;3;2;2;2;4;2;2;2;5;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;1;1;2;2;1;1;2;;1;1;1;1;1;5;2;-1;NA;-1;NA;-1;NA;NA;3;3;2;2;1;1;2;2;3;3;3;3;1;2;2;2;1;2;2;1;1;1;1;1;1;1;1;1;1;9;;1;1;1;2;1;1;1;2;2;2;1;1;1;2;1;1;2;2;1;1;2;1;4;2;-1;NA;-1;NA;-1;NA;NA;2;2;1;1;1;1;4;4;3;4;4;4;4;2;4;4;3;1;1;1;1;1;1;1;1;2;1;1;1;1;70;85;100;99;100;99;100;90;40;100;55;1;1;2;3;1;2;1;2;2;1;1;1;1;2;;5;;3;1;1;2;2;4;2;1;1;3;1;1;3;2;1;1;1;1;3;1;1;1;1;4;1;1;1;1;1;1;1;2;;2;;1;;1;3;2
812;86113030;davidsonpereira;01:02:27;-156.466.532;-560.416.869;2019-02-04;510340310430122;16;2;2000;18;2;6;2;2;NA;2;2;2;2;2;1;3;3;2;2;2;2;2;2;-1;NA;-1;NA;-1;NA;NA;3;3;3;3;2;2;2;2;1;2;2;1;1;1;1;2;3;1;1;1;1;1;1;1;1;1;5;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;;1;1;3;2;2;4;2;-1;NA;-1;NA;-1;NA;NA;1;1;2;2;3;3;3;3;1;2;3;3;1;2;2;2;2;2;5;2;1;1;1;1;1;2;1;2;1;13;;1;2;1;1;2;2;2;2;2;4;2;1;1;1;1;3;3;2;1;2;2;1;5;2;-1;NA;-1;NA;-1;NA;NA;2;2;1;1;2;2;2;2;2;4;4;5;5;1;5;4;2;3;3;3;3;3;3;3;3;2;2;2;1;1;65;65;50;65;75;65;65;-2;65;65;10;5;5;1;5;5;5;5;5;5;5;5;5;5;1;;2;;2;1;3;2;1;2;3;3;3;3;2;3;3;2;2;3;3;2;1;1;1;1;1;2;2;1;1;1;1;1;1;3;;3;;1;;4;2;5
813;86113387;josiasassuncao;00:34:02;NA;NA;2019-02-04;292740805220347;36;1;1980;38;4;2;NA;1;6;5;5;1;4;4;4;4;4;2;3;3;2;2;2;-1;NA;-1;NA;-1;NA;NA;2;2;2;2;3;3;2;2;3;3;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;3;6;2;5;2;2;3;2;2;2;2;2;2;1;;1;3;4;3;2;3;2;-1;NA;-1;NA;-1;NA;NA;1;1;3;3;1;1;1;1;3;1;2;3;1;2;1;1;1;1;1;2;2;1;1;1;2;1;1;1;1;13;;3;1;4;1;2;2;2;1;3;3;1;1;1;2;2;1;2;2;1;2;2;1;3;2;-1;NA;-1;NA;-1;NA;NA;1;1;1;1;3;3;1;1;3;4;4;4;4;4;4;4;2;4;4;4;4;4;4;4;4;1;2;2;1;1;40;20;50;20;50;45;45;30;50;90;50;1;2;2;2;3;2;2;2;2;2;1;2;3;6;Índia;1;;2;2;4;2;3;4;3;2;2;2;2;3;2;2;2;2;3;2;2;2;1;1;1;2;1;1;1;1;1;1;1;2;;2;;3;;2;2;1
814;86114051;sidneysantos;00:29:09;NA;NA;2019-02-04;410765205000081;19;2;1997;21;2;6;2;2;NA;3;3;2;5;5;4;5;5;2;3;3;2;3;2;-1;NA;-1;NA;-1;NA;NA;3;3;3;3;1;1;3;3;2;2;2;2;2;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;1;1;1;2;5;2;-1;NA;-1;NA;-1;NA;NA;2;2;2;2;1;1;3;3;2;1;3;3;1;3;1;2;2;2;2;1;2;2;2;1;2;2;1;2;2;14;;2;1;1;2;1;2;2;1;1;2;2;3;1;2;2;1;2;2;1;2;2;1;5;2;-1;NA;-1;NA;-1;NA;NA;2;2;3;3;3;3;2;2;2;4;4;4;4;5;4;4;2;4;4;4;4;4;4;4;4;1;2;2;2;1;60;50;50;70;60;60;70;80;60;70;40;1;2;5;5;1;5;1;2;5;1;1;2;1;3;;1;;2;2;2;2;1;7;3;3;3;3;3;2;1;1;2;2;3;1;2;3;1;2;2;5;2;1;1;2;1;1;1;5;;2;;3;;3;4;7
815;86114235;ericamelo;00:45:52;-82.082.309;-349.277.076;2019-02-04;260790105000240;24;2;1973;45;5;1;NA;1;3;3;3;2;2;2;1;1;1;1;3;3;2;2;2;-1;NA;-1;NA;-1;NA;NA;3;3;3;3;1;1;1;1;2;3;3;3;1;1;1;1;4;3;1;1;1;3;1;1;1;1;1;1;6;2;2;2;2;2;2;2;2;2;2;2;2;3;;2;2;2;2;4;3;2;-1;NA;-1;NA;-1;NA;NA;3;3;3;3;1;1;3;3;2;2;3;2;2;2;2;2;4;4;2;3;4;2;4;1;2;1;2;3;4;7;;2;2;1;1;4;1;4;4;2;1;2;4;4;4;1;2;2;2;1;2;2;1;1;1;2;2;1;1;2;2;2;-1;NA;-1;NA;-1;NA;-1;NA;NA;2;2;2;2;2;2;2;1;4;4;4;4;4;4;4;4;3;1;1;1;1;100;0;0;100;100;50;0;0;50;100;0;1;2;1;4;1;4;1;2;2;1;4;4;1;2;;6;Bolívia;3;2;4;2;3;1;3;1;3;3;1;3;1;1;1;1;1;1;1;2;2;2;2;1;2;2;1;1;1;1;1;2;;2;;4;Cuba;4;1;1
816;86114481;verasantos;00:36:25;-256.730.274;-493.047.792;2019-02-04;410765205000081;19;2;1994;24;2;6;2;2;NA;2;2;1;4;4;1;5;5;1;5;5;3;4;2;-1;NA;-1;NA;-1;NA;NA;3;3;3;3;1;1;3;3;3;4;4;4;4;4;1;2;3;1;1;1;2;1;1;3;1;3;3;1;2;2;1;2;2;2;2;2;2;2;2;2;2;5;;2;2;2;1;2;1;1;1;1;1;1;3;3;3;-1;NA;-1;NA;-1;NA;-1;NA;NA;3;3;3;1;1;1;5;1;1;2;2;1;1;1;1;1;1;1;1;1;2;;1;2;4;1;1;3;2;1;1;4;4;1;4;6;1;1;2;2;1;2;2;1;2;2;-1;NA;-1;NA;-1;NA;NA;1;1;1;1;3;3;2;2;0;4;6;4;4;6;6;4;3;1;1;1;1;1;1;1;1;2;2;1;2;1;100;70;50;100;50;-2;80;100;0;80;0;1;1;1;2;2;5;1;1;1;1;5;1;5;9;;9;;2;5;4;1;1;1;3;3;3;3;3;1;1;2;1;1;3;1;1;2;3;3;3;4;1;1;1;1;1;1;1;2;;2;;3;;4;5;5
817;86114587;gillaicegomes;00:43:39;-129.343.671;-38.473.863;2019-02-04;292740805220347;36;2;2001;17;2;1;NA;1;4;3;3;2;5;5;3;5;5;1;5;5;2;2;2;-1;NA;-1;NA;-1;NA;NA;2;2;1;1;2;2;3;3;1;3;2;2;3;1;1;1;3;1;2;2;1;2;2;2;1;3;2;1;3;3;3;2;3;3;2;3;3;2;3;2;4;5;;3;2;2;2;2;2;2;-1;NA;-1;NA;-1;NA;NA;2;2;2;2;1;1;2;2;2;3;3;3;1;4;4;2;4;3;3;2;1;3;2;4;2;4;1;2;2;3;;1;1;1;1;1;1;3;2;3;2;2;1;3;2;2;2;1;1;1;2;2;1;1;1;3;3;2;2;3;3;1;-1;NA;-1;NA;-1;NA;-1;NA;NA;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;2;1;2;1;2;10;6;8;7;92;53;89;19;9;30;5;1;4;4;4;4;4;4;4;4;1;1;2;1;2;;5;;2;2;2;1;1;3;1;3;3;1;3;1;1;2;3;3;3;1;1;1;1;1;1;6;1;1;1;1;1;1;1;1;;1;;3;;2;4;4
818;86115084;lurdesraber;00:34:35;-256.731.026;-493.048.154;2019-02-04;410765205000081;19;1;1992;26;3;1;NA;1;4;1;1;2;2;2;2;3;3;2;5;5;3;5;2;-1;NA;-1;NA;-1;NA;NA;3;3;2;2;3;3;3;3;2;2;2;2;3;1;2;2;1;1;1;1;1;1;3;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;3;2;-1;NA;-1;NA;-1;NA;NA;3;3;1;1;1;1;2;2;2;4;3;3;1;2;2;2;2;2;2;1;2;1;2;1;1;2;1;2;2;14;;1;1;1;2;2;3;2;2;2;3;2;1;2;2;2;1;2;2;1;2;2;2;1;1;1;1;1;1;3;3;2;-1;NA;-1;NA;-1;NA;-1;NA;NA;4;4;8;5;1;5;5;2;4;4;4;4;4;4;4;4;1;2;2;2;2;50;50;0;80;50;50;50;0;50;50;0;2;2;4;4;4;2;2;2;4;2;1;2;3;3;;2;;2;2;3;2;3;3;3;3;3;3;3;3;3;2;2;2;3;3;2;2;1;2;5;2;2;1;1;1;2;2;1;2;;2;;4;Venezuela;3;4;3
819;86116580;mariaisabel;00:59:02;-156.469.523;-560.422.814;2019-02-04;510340310430122;16;1;1963;55;6;4;NA;2;NA;3;3;2;2;2;2;4;4;1;1;1;2;4;2;-1;NA;-1;NA;-1;NA;NA;1;1;2;2;3;3;2;2;1;2;1;2;2;2;1;2;2;1;1;1;1;1;1;1;1;1;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;5;;3;1;1;3;3;2;2;-1;NA;-1;NA;-1;NA;NA;1;1;2;2;2;2;2;2;1;2;3;3;1;1;1;2;2;2;1;1;2;1;4;1;1;1;1;1;1;7;;1;1;1;2;1;2;1;1;1;3;1;2;2;2;2;1;2;2;1;2;2;2;2;2;-1;NA;-1;NA;-1;NA;NA;1;1;3;3;2;2;3;3;2;5;4;5;4;4;4;4;3;3;3;3;3;3;3;3;3;1;2;2;4;1;70;10;8;90;50;40;12;30;20;20;10;3;1;2;3;1;1;2;4;3;1;2;3;3;3;;1;;2;3;4;1;2;1;3;2;3;3;2;3;2;2;2;2;3;2;2;2;1;2;1;7;2;1;1;1;1;1;1;2;;2;;1;;4;3;2
820;86117394;davidsonpereira;00:35:35;-156.470.482;-560.443.087;2019-02-04;510340310430122;16;1;1975;43;5;6;2;2;NA;1;1;1;2;2;3;1;1;4;3;3;2;2;2;-1;NA;-1;NA;-1;NA;NA;2;2;1;1;2;2;1;1;2;4;4;4;4;3;1;1;3;1;1;1;2;1;3;1;3;3;3;3;2;2;1;2;3;3;3;3;2;2;2;2;2;3;;2;2;2;2;2;2;2;-1;NA;-1;NA;-1;NA;NA;3;3;1;1;3;3;3;3;2;2;3;3;2;3;3;2;4;2;3;2;4;2;2;2;2;2;2;4;2;13;;3;1;1;2;1;2;2;2;2;3;4;1;1;3;1;1;2;2;1;2;2;1;1;1;3;3;3;3;3;3;1;-1;NA;-1;NA;-1;NA;-1;NA;NA;2;5;4;5;4;4;4;3;4;4;3;4;3;4;2;4;2;2;2;2;2;70;40;50;100;50;30;80;80;50;45;90;3;3;2;3;2;2;2;3;2;3;4;3;4;4;;5;;3;4;2;2;1;3;3;3;3;3;2;2;3;2;2;1;3;3;2;2;2;2;2;7;1;1;1;1;1;1;1;3;;4;Estados Unidos;4;Israel;1;2;2
821;86119594;clesionazareno;00:51:32;-8.576.475;-481.393.248;2019-02-04;150820905000039;45;1;1977;41;5;2;NA;1;4;3;3;4;3;3;2;3;3;4;5;5;3;1;1;3;3;2;2;1;1;2;-1;NA;-1;NA;-1;NA;-1;NA;NA;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;3;3;3;2;2;3;2;3;3;3;2;;2;2;2;2;1;3;2;-1;NA;-1;NA;-1;NA;NA;1;1;2;2;3;3;3;3;3;1;3;3;1;2;1;2;2;2;2;1;1;1;1;1;2;1;1;2;1;9;;1;2;1;2;2;2;3;2;1;4;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;1;3;3;2;-1;NA;-1;NA;-1;NA;-1;NA;NA;4;5;2;4;4;4;2;2;4;4;4;4;4;4;4;4;1;2;2;1;1;10;10;10;10;9;9;10;8;10;10;10;1;1;2;1;4;1;1;1;1;1;1;2;2;6;Japão;2;;2;2;1;2;1;3;3;2;3;3;3;1;3;3;2;3;3;3;3;2;1;2;1;5;2;2;2;2;2;2;1;2;;2;;4;Estados Unidos;4;1;4
822;86119595;clesionazareno;00:42:32;-8.582.581;-481.398.056;2019-02-04;150820905000039;45;2;1996;22;2;1;NA;1;1;1;1;2;2;2;4;4;4;1;7;7;2;2;2;-1;NA;-1;NA;-1;NA;NA;2;2;3;3;1;1;2;2;1;1;2;2;4;3;1;1;3;1;1;1;1;1;1;1;1;1;1;1;4;3;3;3;3;3;3;3;4;4;4;3;3;5;;1;1;1;2;1;3;2;-1;NA;-1;NA;-1;NA;NA;2;2;3;3;2;2;2;2;2;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;2;3;1;2;2;8;;1;1;1;2;1;3;1;1;1;1;1;2;1;1;1;1;2;1;2;2;2;1;4;2;-1;NA;-1;NA;-1;NA;NA;1;1;1;1;3;3;2;2;3;1;2;2;2;2;2;2;1;4;4;4;4;1;4;4;4;1;2;2;2;2;30;50;40;80;10;60;20;90;20;50;30;3;1;1;1;4;1;1;3;1;1;1;1;4;5;;6;Argentina;2;1;1;1;4;1;3;1;3;3;3;3;1;3;3;3;3;3;3;1;1;1;1;3;2;1;1;2;1;1;1;3;;3;;1;;1;1;1
823;86119596;clesionazareno;00:35:52;-8.590.185;-481.403.548;2019-02-04;150820905000039;45;2;1985;33;4;2;NA;1;7;4;4;3;5;5;1;4;4;4;6;6;2;5;2;-1;NA;-1;NA;-1;NA;NA;1;1;3;3;3;3;4;4;1;3;1;3;3;1;1;2;4;1;1;1;1;1;1;1;1;3;1;1;3;3;2;3;3;3;3;3;3;3;3;3;3;1;;1;3;4;3;2;1;1;3;3;2;2;2;2;0;-1;NA;-1;NA;-1;NA;-1;NA;NA;2;3;3;1;1;1;1;1;1;2;4;2;3;1;1;1;1;1;2;3;10;;1;1;1;2;3;4;3;1;3;4;1;1;2;2;2;1;2;2;2;2;2;1;4;2;-1;NA;-1;NA;-1;NA;NA;2;2;1;1;3;3;1;1;3;2;2;2;2;2;2;2;2;4;4;3;4;4;4;4;4;2;2;2;2;2;70;30;20;50;50;30;40;30;50;50;20;2;2;1;2;2;2;2;2;1;1;2;4;2;4;;7;;2;2;4;1;4;1;3;3;3;1;3;3;2;1;3;3;2;3;1;2;1;2;1;2;2;1;2;1;1;1;1;2;;2;;3;;4;1;4
824;86119601;andreiasilva;00:36:08;-198.308.943;-402.810.028;2019-02-03;320060705000023;2;2;1984;34;4;1;NA;1;3;1;1;1;2;2;1;2;2;2;5;5;5;5;2;-1;NA;-1;NA;-1;NA;NA;2;2;2;2;2;2;4;4;2;1;3;3;3;1;1;2;3;1;1;1;1;1;3;1;1;1;1;1;2;2;1;5;5;5;2;2;2;2;5;5;5;2;;1;1;5;1;1;2;2;-1;NA;-1;NA;-1;NA;NA;2;2;3;3;3;3;2;2;2;2;3;3;1;3;1;2;2;2;1;5;1;1;1;1;1;1;1;2;1;11;;2;2;1;1;3;2;2;2;1;1;1;1;1;1;2;1;2;2;1;2;2;1;4;2;-1;NA;-1;NA;-1;NA;NA;3;3;3;3;1;1;1;1;2;4;5;4;4;4;5;4;3;4;4;4;4;4;4;4;4;2;2;1;2;1;85;10;1;5;0;20;15;8;8;30;0;1;4;1;2;4;1;1;4;4;2;4;1;1;2;;1;;3;1;4;1;1;1;3;3;3;1;3;1;2;1;1;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;;4;Estados Unidos;2;;4;1;4
825;86119602;andreiasilva;00:27:27;-198.327.122;-402.796.057;2019-02-03;320060705000023;2;2;1994;24;2;1;NA;1;3;3;3;1;5;5;1;2;2;4;5;5;2;1;1;1;1;2;2;1;1;2;-1;NA;-1;NA;-1;NA;-1;NA;NA;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;3;3;1;2;4;3;2;2;3;2;4;2;4;2;;2;1;1;1;1;2;2;-1;NA;-1;NA;-1;NA;NA;3;3;1;1;2;2;3;3;2;1;3;3;1;1;2;2;2;2;2;1;2;2;2;1;1;1;1;2;2;14;;1;2;1;1;1;2;4;2;2;1;1;1;1;1;2;1;1;2;2;2;2;1;4;2;-1;NA;-1;NA;-1;NA;NA;3;3;2;2;3;3;1;1;2;4;4;4;5;2;4;4;1;1;3;4;4;4;1;1;1;2;1;1;1;1;100;100;50;100;100;50;40;100;70;50;0;1;2;2;1;2;1;2;2;1;2;1;4;4;2;;1;;2;2;3;1;2;1;3;3;3;3;3;3;2;2;2;3;3;1;2;1;1;2;2;3;2;2;1;2;2;1;1;2;;3;;3;;2;2;3
826;86119603;andreiasilva;00:30:22;-198.303.352;-402.858.823;2019-02-03;320060705000023;2;2;2002;16;2;4;NA;2;NA;4;4;1;5;5;3;3;3;1;2;2;2;4;2;-1;NA;-1;NA;-1;NA;NA;3;3;1;1;2;2;4;4;2;1;2;3;2;1;1;2;2;3;1;1;1;1;1;1;1;1;2;1;2;2;1;3;3;3;2;2;3;2;3;2;3;2;;1;1;2;1;1;3;2;-1;NA;-1;NA;-1;NA;NA;3;3;1;1;1;1;1;1;2;3;3;3;2;1;2;2;1;2;3;1;2;2;1;2;1;2;1;2;1;11;;2;1;1;2;2;1;1;2;2;1;1;1;1;2;1;1;1;1;1;1;1;1;5;2;-1;NA;-1;NA;-1;NA;NA;3;3;1;1;3;3;3;3;2;4;2;4;2;2;2;2;2;1;1;1;1;1;1;1;1;2;1;1;1;1;100;100;100;100;100;100;100;100;100;100;100;1;4;1;1;3;2;3;1;1;4;1;4;2;2;;5;;1;1;3;2;1;1;3;3;2;1;1;2;1;1;3;2;1;1;3;1;2;1;1;3;2;1;1;1;1;1;1;2;;1;;1;;2;2;2
827;86119604;andreiasilva;00:29:16;-198.316.259;-402.810.861;2019-02-04;320060705000023;2;1;1995;23;2;3;NA;2;NA;2;2;1;2;2;4;2;2;4;8;8;3;5;2;-1;NA;-1;NA;-1;NA;NA;3;3;2;2;3;3;4;4;3;3;3;3;4;2;1;3;2;1;1;1;1;1;1;1;1;1;5;1;2;2;1;2;2;2;2;3;2;3;2;2;2;2;;1;1;1;1;1;4;2;-1;NA;-1;NA;-1;NA;NA;2;2;1;1;1;1;4;4;2;1;3;3;1;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;2;9;;1;1;1;2;2;2;2;2;1;1;2;1;2;2;1;1;2;2;1;2;1;1;2;2;-1;NA;-1;NA;-1;NA;NA;1;1;1;1;2;2;3;3;2;4;4;4;4;4;4;4;1;4;4;4;4;4;4;4;4;2;2;2;1;1;80;80;80;80;90;80;80;80;80;50;80;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;5;;2;2;3;2;2;4;3;3;3;3;3;3;3;3;3;3;3;3;3;1;1;1;2;3;1;1;1;1;1;1;1;2;;2;;3;;2;2;2
